ScenarioID,DroneID,Frame,Time,X,Y,Z,Vel,VelX,VelY,VelZ,AngVelX,AngVelY,AngVelZ,Roll,Pitch,Yaw,Role,Intent,Target,IsObserver,TimeStr
B-DEN,Drone10,221,173.617,26.101,-28.904,-24.918,2.719,-2.475,1.126,-0.026,0.010444,0.065304,-0.616818,-0.044654,-0.008943,2.900628,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.341Z
B-DEN,Drone11,221,173.617,2.195,17.181,-25.627,1.913,0.569,1.826,0.016,-0.000004,-0.000801,0.000013,-0.002483,0.000001,1.268538,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.375Z
B-DEN,Drone12,221,173.617,-31.049,26.624,-26.960,2.393,1.783,-1.573,0.275,0.061690,0.137971,0.848409,-0.072432,-0.014492,-0.950738,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.381Z
B-DEN,AttackDrone,221,173.617,28.571,-6.641,-32.456,5.937,4.151,-4.245,-0.026,0.070150,0.017545,-0.037108,-0.112099,-0.039514,-1.931943,ADV,Attack,Drone3,0,2025-06-20T19:53:43.400Z
B-DEN,AttackDrone2,221,173.617,-25.474,-24.236,-37.830,5.121,3.284,3.901,-0.478,-0.093546,0.255598,0.250495,-0.125943,-0.127960,1.774343,ADV,Attack,Drone5,0,2025-06-20T19:53:43.506Z
B-DEN,AttackDrone3,221,173.617,14.192,6.805,-31.379,6.200,4.866,-3.843,-0.056,-0.558785,-0.280984,-1.225649,-0.137673,-0.136913,-1.689319,ADV,Attack,Drone8,0,2025-06-20T19:53:43.510Z
B-DEN,Drone1,222,174.357,-28.167,-27.973,-15.950,3.468,2.343,2.543,0.264,0.103182,0.056289,0.540942,-0.053089,0.000647,0.874883,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.634Z
B-DEN,Drone2,222,174.357,-31.183,-0.649,-16.483,2.849,-1.074,-2.639,0.021,0.018273,0.058975,0.082580,0.002584,0.018676,-1.910631,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.652Z
B-DEN,Drone3,222,174.357,31.917,-12.162,-17.689,2.543,0.398,-2.512,0.014,-0.001830,0.000403,-0.003663,-0.004313,0.000453,-1.412434,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.729Z
B-DEN,Drone4,222,174.357,-14.138,-1.176,-18.584,3.633,2.340,-2.778,0.037,-0.050922,0.005316,-0.045393,-0.011980,0.018980,-0.833831,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.784Z
B-DEN,Drone5,222,174.357,-24.388,-22.853,-19.888,2.036,1.201,1.644,0.006,0.001078,0.000241,0.000940,-0.002836,-0.000648,0.937401,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.808Z
B-DEN,Drone6,222,174.357,-26.088,27.235,-20.935,2.825,1.822,-2.159,0.017,0.000145,0.000811,0.000877,-0.005581,0.000292,-0.868674,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.822Z
B-DEN,Drone7,222,174.357,33.064,21.544,-21.976,1.347,-0.795,-0.528,-0.951,-0.338573,-0.094561,2.215139,0.102533,0.272271,2.660667,EGO,Patrolling,N/A,0,2025-06-20T19:53:43.892Z
B-DEN,Drone8,222,174.357,14.602,5.584,-22.870,2.081,1.266,-1.652,0.009,0.007845,0.000650,0.001506,-0.003093,-0.005822,-0.938102,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.072Z
B-DEN,Drone9,222,174.357,-31.496,11.086,-23.907,2.531,1.343,-2.145,0.003,0.013994,0.002127,0.035823,-0.005259,-0.003728,-1.020423,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.099Z
B-DEN,Drone10,222,174.357,24.593,-28.215,-24.911,2.870,-2.608,1.195,0.044,-0.003878,0.025310,0.080206,-0.021436,-0.000491,2.641515,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.177Z
B-DEN,Drone11,222,174.357,2.513,18.201,-25.621,1.914,0.570,1.827,0.008,-0.000003,0.000286,-0.000014,-0.002484,-0.000001,1.268532,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.199Z
B-DEN,Drone12,222,174.357,-29.992,25.655,-26.958,2.628,1.937,-1.775,-0.066,0.073728,0.039266,0.084785,-0.029916,0.011655,-0.643277,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.220Z
B-DEN,AttackDrone,222,174.357,30.758,-9.180,-32.493,6.104,3.544,-4.957,-0.360,0.039691,0.070200,-1.019654,-0.232079,0.014659,-2.151576,ADV,Attack,Drone3,0,2025-06-20T19:53:44.235Z
B-DEN,AttackDrone2,222,174.357,-23.604,-21.969,-38.016,5.760,3.587,4.501,-0.243,2.447318,0.151816,-0.097690,-0.110838,0.034851,1.863216,ADV,Attack,Drone5,0,2025-06-20T19:53:44.315Z
B-DEN,AttackDrone3,222,174.357,16.299,4.420,-31.397,4.791,2.305,-4.188,0.325,-0.375065,0.550484,0.355406,-0.256637,-0.517931,-2.345249,ADV,Attack,Drone8,0,2025-06-20T19:53:44.329Z
B-DEN,Drone1,223,175.180,-26.740,-26.367,-15.926,3.633,2.323,2.793,-0.055,0.072867,0.033571,0.132651,-0.027545,0.052275,0.976659,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.519Z
B-DEN,Drone2,223,175.180,-31.764,-2.198,-16.556,2.213,-0.606,-2.094,-0.380,0.483403,-0.082160,1.118309,0.173507,0.190717,-1.664809,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.547Z
B-DEN,Drone3,223,175.180,32.150,-13.632,-17.665,2.543,0.398,-2.512,0.019,-0.000993,-0.000207,-0.004265,-0.004355,-0.000369,-1.414918,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.559Z
B-DEN,Drone4,223,175.180,-12.761,-2.785,-18.541,3.642,2.372,-2.764,0.038,-0.032571,0.002230,-0.083409,-0.009722,-0.005441,-0.872970,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.647Z
B-DEN,Drone5,223,175.180,-23.685,-21.892,-19.884,2.036,1.203,1.643,0.005,0.000796,0.000153,0.002591,-0.002720,-0.000082,0.938545,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.697Z
B-DEN,Drone6,223,175.180,-24.962,25.901,-20.908,2.826,1.824,-2.159,0.019,-0.000181,0.000340,0.000436,-0.005451,0.000273,-0.868667,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.728Z
B-DEN,Drone7,223,175.180,32.530,20.891,-22.008,1.779,-0.873,-1.517,0.314,-0.085935,0.166260,2.341623,-0.116743,0.064660,-2.124020,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.856Z
B-DEN,Drone8,223,175.180,15.374,4.564,-22.848,2.081,1.249,-1.664,0.027,0.006539,-0.000927,0.017509,-0.002962,-0.001274,-0.931210,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.952Z
B-DEN,Drone9,223,175.180,-30.675,9.771,-23.885,2.535,1.345,-2.149,0.010,0.007481,0.000954,0.028619,-0.004719,0.002817,-1.003139,EGO,Patrolling,N/A,0,2025-06-20T19:53:44.967Z
B-DEN,Drone10,223,175.180,23.082,-27.519,-24.902,2.932,-2.656,1.230,0.172,0.001681,0.012746,0.014975,-0.012210,-0.002595,2.720674,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.083Z
B-DEN,Drone11,223,175.180,2.866,19.335,-25.617,1.914,0.570,1.827,0.006,0.000000,0.000216,-0.000039,-0.002322,-0.000004,1.268509,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.090Z
B-DEN,Drone12,223,175.180,-28.778,24.606,-26.934,2.710,2.115,-1.687,0.151,0.029586,0.026040,0.303036,-0.016118,0.047536,-0.565149,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.099Z
B-DEN,AttackDrone,223,175.180,32.557,-12.349,-32.725,6.219,2.433,-5.697,-0.542,-0.088456,-0.287065,-1.465574,-0.264633,0.031642,-2.902069,ADV,Attack,Drone3,0,2025-06-20T19:53:45.115Z
B-DEN,AttackDrone2,223,175.180,-22.200,-20.067,-38.275,2.434,1.360,1.904,-0.670,-0.050086,-0.145402,-0.541919,0.596424,0.441853,1.623170,ADV,Attack,Drone5,0,2025-06-20T19:53:45.126Z
B-DEN,AttackDrone3,223,175.180,16.788,2.711,-31.297,1.240,-0.534,-1.098,-0.214,0.178348,-0.038158,1.833127,0.505344,-0.439387,-1.806933,ADV,Attack,Drone8,0,2025-06-20T19:53:45.244Z
B-DEN,Drone1,224,176.094,-25.414,-24.593,-15.916,3.677,2.036,3.056,0.199,0.013234,0.013316,0.255788,-0.023923,0.073960,1.137640,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.402Z
B-DEN,Drone2,224,176.094,-31.689,-3.185,-16.886,1.544,0.725,-1.312,-0.372,-0.184580,0.132020,2.299435,-0.102499,0.178328,-0.535350,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.409Z
B-DEN,Drone3,224,176.094,32.382,-15.101,-17.657,2.543,0.395,-2.512,0.034,-0.000282,-0.000282,-0.002986,-0.004182,-0.000684,-1.417109,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.427Z
B-DEN,Drone4,224,176.094,-11.450,-4.338,-18.497,3.644,2.321,-2.810,0.031,-0.009832,0.001873,-0.066173,-0.009493,-0.016991,-0.916907,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.479Z
B-DEN,Drone5,224,176.094,-22.963,-20.906,-19.882,2.035,1.202,1.643,0.004,0.000348,0.000092,0.002624,-0.002649,0.000273,0.940190,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.568Z
B-DEN,Drone6,224,176.094,-23.905,24.651,-20.885,2.826,1.825,-2.158,0.028,-0.000249,-0.000310,-0.000096,-0.005343,0.000139,-0.868466,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.646Z
B-DEN,Drone7,224,176.094,32.003,19.815,-21.865,2.236,-0.911,-2.039,-0.111,-0.039795,0.084465,-0.825453,-0.052419,-0.002876,-1.722266,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.681Z
B-DEN,Drone8,224,176.094,16.056,3.654,-22.841,2.082,1.251,-1.664,0.010,0.003542,0.000408,0.019461,-0.002947,0.001474,-0.920798,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.764Z
B-DEN,Drone9,224,176.094,-29.858,8.479,-23.866,2.537,1.367,-2.137,0.051,0.000266,-0.000366,0.023452,-0.004451,0.005202,-0.985849,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.860Z
B-DEN,Drone10,224,176.094,21.537,-26.799,-24.886,2.955,-2.674,1.252,0.130,0.000719,-0.001002,-0.023335,-0.008427,-0.001508,2.695460,EGO,Patrolling,N/A,0,2025-06-20T19:53:45.871Z
B-DEN,Drone11,224,176.094,3.172,20.316,-25.597,1.913,0.570,1.826,0.013,0.000001,-0.000446,0.000021,-0.002526,-0.000002,1.268512,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.009Z
B-DEN,Drone12,224,176.094,-27.403,23.642,-26.916,2.727,2.328,-1.420,-0.017,-0.013606,0.013758,0.169895,-0.015669,0.054244,-0.387702,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.033Z
B-DEN,AttackDrone,224,176.094,33.153,-16.162,-33.592,6.180,-1.055,-5.682,-2.189,-0.871474,-0.831784,-2.357871,-0.435121,0.359462,1.925570,ADV,Attack,Drone3,0,2025-06-20T19:53:46.056Z
B-DEN,AttackDrone2,224,176.094,-22.397,-20.190,-38.854,3.246,-1.993,-2.079,-1.498,-0.337584,-0.364498,0.190511,0.349764,0.351901,1.587079,ADV,Attack,Drone5,0,2025-06-20T19:53:46.070Z
B-DEN,AttackDrone3,224,176.094,15.961,3.004,-31.152,2.705,-1.733,2.014,0.505,1.662133,-0.883330,-1.312733,0.448177,0.071340,-1.657483,ADV,Attack,Drone8,0,2025-06-20T19:53:46.163Z
B-DEN,Drone1,225,177.011,-24.300,-22.684,-15.887,3.695,1.696,3.283,0.002,-0.054466,0.013549,0.005213,-0.018502,0.052782,1.205720,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.321Z
B-DEN,Drone2,225,177.011,-31.034,-3.833,-16.919,1.662,1.408,-0.883,-0.032,-0.092891,0.113398,-0.641333,-0.074140,0.063790,-0.128363,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.338Z
B-DEN,Drone3,225,177.011,32.632,-16.707,-17.630,2.543,0.391,-2.513,0.014,0.000446,0.000430,-0.000793,-0.004311,-0.000555,-1.418316,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.398Z
B-DEN,Drone4,225,177.011,-9.990,-6.167,-18.485,3.563,2.161,-2.833,-0.026,-0.117643,0.570163,-0.263306,0.055548,-0.038410,-0.979589,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.406Z
B-DEN,Drone5,225,177.011,-22.221,-19.891,-19.879,2.035,1.200,1.643,0.003,-0.000056,0.000044,0.001413,-0.002608,0.000348,0.941428,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.443Z
B-DEN,Drone6,225,177.011,-22.799,23.344,-20.859,2.827,1.825,-2.158,0.044,-0.000181,-0.000734,-0.000604,-0.005325,-0.000004,-0.868750,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.459Z
B-DEN,Drone7,225,177.011,31.450,18.580,-21.951,2.407,-1.010,-2.184,0.085,-0.061484,0.020848,-0.175867,-0.024129,-0.020510,-2.151974,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.540Z
B-DEN,Drone8,225,177.011,16.836,2.623,-22.829,2.089,1.261,-1.656,0.178,-0.000631,0.000528,0.012724,-0.002791,0.002617,-0.910419,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.583Z
B-DEN,Drone9,225,177.011,-29.076,7.271,-23.857,2.537,1.391,-2.122,0.011,-0.003082,0.000504,0.006620,-0.004422,0.004337,-0.977526,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.596Z
B-DEN,Drone10,225,177.011,19.963,-26.060,-24.863,2.963,-2.681,1.262,0.013,0.001728,0.002033,0.014215,-0.006885,-0.000464,2.700955,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.668Z
B-DEN,Drone11,225,177.011,3.500,21.368,-25.591,1.914,0.570,1.827,0.008,0.000001,0.000290,0.000027,-0.002460,0.000000,1.268515,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.688Z
B-DEN,Drone12,225,177.011,-26.182,22.972,-26.893,2.738,2.456,-1.212,0.004,-0.040101,0.009855,0.014608,-0.011910,0.039455,-0.348760,EGO,Patrolling,N/A,0,2025-06-20T19:53:46.721Z
B-DEN,AttackDrone,225,177.011,31.977,-18.388,-34.875,4.574,-2.778,-3.011,-2.036,-0.711157,-0.777143,-0.618173,-0.455022,0.424845,0.703379,ADV,Attack,Drone3,0,2025-06-20T19:53:46.766Z
B-DEN,AttackDrone2,225,177.011,-23.765,-21.556,-39.613,2.505,-1.664,-1.437,-1.200,-0.282840,-0.121849,-0.029297,-0.443154,-0.530486,1.859399,ADV,Attack,Drone5,0,2025-06-20T19:53:46.861Z
B-DEN,AttackDrone3,225,177.011,15.460,4.169,-30.728,1.851,0.002,1.556,1.002,0.205365,-0.324221,1.145473,-0.281594,0.538628,-2.067999,ADV,Attack,Drone8,0,2025-06-20T19:53:46.904Z
B-DEN,Drone1,226,177.747,-23.562,-21.154,-15.885,3.710,1.539,3.376,0.009,-0.057369,0.007379,-0.044351,-0.013360,0.026620,1.195249,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.184Z
B-DEN,Drone2,226,177.747,-30.308,-4.200,-16.911,1.812,1.667,-0.710,-0.003,-0.076725,0.042595,-0.092473,-0.030114,0.034261,-0.337026,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.209Z
B-DEN,Drone3,226,177.747,32.802,-17.800,-17.611,2.544,0.389,-2.513,0.084,0.000535,-0.001149,0.000389,-0.004225,-0.000337,-1.418383,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.232Z
B-DEN,Drone4,226,177.747,-9.097,-7.241,-18.579,2.205,1.782,-1.274,-0.252,-0.106988,-0.042096,1.136058,0.429890,0.281658,-0.909334,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.292Z
B-DEN,Drone5,226,177.747,-21.693,-19.166,-19.862,2.034,1.198,1.644,0.019,-0.000219,-0.001028,0.000525,-0.002801,0.000282,0.941854,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.300Z
B-DEN,Drone6,226,177.747,-21.983,22.379,-20.850,2.827,1.825,-2.158,0.016,-0.000060,0.000469,-0.000375,-0.005293,-0.000061,-0.868972,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.340Z
B-DEN,Drone7,226,177.747,30.882,17.449,-21.924,2.473,-1.176,-2.159,0.262,-0.006870,0.018490,-0.119396,-0.014029,-0.039612,-2.174414,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.430Z
B-DEN,Drone8,226,177.747,17.409,1.875,-22.814,2.082,1.270,-1.649,0.012,-0.001283,0.000203,0.006020,-0.002976,0.002298,-0.906176,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.458Z
B-DEN,Drone9,226,177.747,-28.426,6.286,-23.853,2.538,1.404,-2.114,0.008,-0.004069,0.000406,-0.002266,-0.004207,0.002597,-0.976675,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.485Z
B-DEN,Drone10,226,177.747,18.667,-25.449,-24.840,2.967,-2.684,1.264,0.020,0.001151,0.000674,-0.001460,-0.006419,0.000229,2.702885,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.569Z
B-DEN,Drone11,226,177.747,3.789,22.295,-25.588,1.914,0.570,1.827,0.006,0.000002,0.000220,-0.000028,-0.002329,-0.000001,1.268515,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.630Z
B-DEN,Drone12,226,177.747,-24.788,22.339,-26.874,2.752,2.531,-1.078,0.034,-0.042135,0.004006,-0.049790,-0.007736,0.016226,-0.359487,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.680Z
B-DEN,AttackDrone,226,177.747,30.842,-19.313,-35.789,1.783,-0.777,-0.608,-1.485,-0.289725,-0.169110,0.602614,-0.543515,-0.356514,1.054711,ADV,Attack,Drone3,0,2025-06-20T19:53:47.691Z
B-DEN,AttackDrone2,226,177.747,-23.937,-21.430,-40.275,2.725,1.067,1.844,-1.698,0.540919,0.534672,-0.521416,-0.412579,-0.427248,1.604539,ADV,Attack,Drone5,0,2025-06-20T19:53:47.704Z
B-DEN,AttackDrone3,226,177.747,15.952,4.123,-30.358,2.296,1.622,-1.513,0.592,-0.542868,-0.074676,-0.222387,-0.364574,0.221707,-1.696326,ADV,Attack,Drone8,0,2025-06-20T19:53:47.748Z
B-DEN,Drone1,227,178.593,-22.756,-19.328,-15.860,3.722,1.483,3.413,0.018,-0.043977,0.002948,-0.085338,-0.010660,-0.000470,1.159836,EGO,Patrolling,N/A,0,2025-06-20T19:53:47.952Z
B-DEN,Drone2,227,178.593,-29.304,-4.588,-16.904,1.913,1.791,-0.663,0.124,-0.052029,0.024752,-0.147921,-0.012951,-0.001917,-0.346160,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.093Z
B-DEN,Drone3,227,178.593,33.029,-19.270,-17.598,2.543,0.388,-2.514,0.013,0.000400,0.000429,0.001134,-0.004274,-0.000039,-1.417906,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.117Z
B-DEN,Drone4,227,178.593,-8.197,-7.058,-19.020,2.407,1.492,1.587,-1.025,-0.284953,-0.000361,2.302516,0.025282,0.330754,0.064653,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.215Z
B-DEN,Drone5,227,178.593,-20.999,-18.214,-19.856,2.035,1.198,1.645,0.008,-0.000266,0.000212,-0.000316,-0.002880,0.000137,0.941913,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.230Z
B-DEN,Drone6,227,178.593,-20.943,21.149,-20.824,2.827,1.825,-2.159,0.019,-0.000016,0.000201,-0.000237,-0.005343,-0.000076,-0.869122,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.239Z
B-DEN,Drone7,227,178.593,30.254,16.407,-21.915,2.487,-1.357,-2.076,0.181,0.026938,0.013300,-0.164135,-0.011442,-0.038332,-2.266853,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.256Z
B-DEN,Drone8,227,178.593,18.144,0.926,-22.809,2.082,1.278,-1.643,0.008,-0.001952,0.000339,-0.001054,-0.002785,0.001303,-0.904893,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.341Z
B-DEN,Drone9,227,178.593,-27.649,5.121,-23.830,2.538,1.411,-2.109,0.013,-0.003371,0.000261,-0.007898,-0.004370,0.000508,-0.979678,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.351Z
B-DEN,Drone10,227,178.593,17.337,-24.824,-24.832,2.969,-2.687,1.263,0.012,0.000392,0.000810,0.003772,-0.006000,0.000605,2.703412,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.352Z
B-DEN,Drone11,227,178.593,4.057,23.155,-25.570,1.913,0.570,1.826,0.021,-0.000001,-0.000973,0.000029,-0.002451,0.000001,1.268515,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.358Z
B-DEN,Drone12,227,178.593,-23.742,21.904,-26.866,2.758,2.551,-1.048,0.015,-0.032207,0.002623,-0.082266,-0.006137,0.001108,-0.387215,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.371Z
B-DEN,AttackDrone,227,178.593,31.045,-19.360,-36.279,2.038,1.819,0.271,-0.878,-0.064994,1.422579,-1.476710,-0.517327,-0.350818,0.735925,ADV,Attack,Drone3,0,2025-06-20T19:53:48.472Z
B-DEN,AttackDrone2,227,178.593,-22.994,-20.124,-41.027,4.515,2.663,3.389,-1.347,-0.077187,0.180746,0.498403,-0.266295,-0.255503,1.568888,ADV,Attack,Drone5,0,2025-06-20T19:53:48.500Z
B-DEN,AttackDrone3,227,178.593,16.892,2.928,-30.223,4.303,2.426,-3.552,-0.123,-0.588723,0.456681,-0.539410,-0.178422,0.256364,-2.046024,ADV,Attack,Drone8,0,2025-06-20T19:53:48.622Z
B-DEN,Drone1,228,179.475,-21.886,-17.355,-15.852,3.726,1.538,3.393,0.008,-0.017157,0.001595,-0.082333,-0.009983,-0.017763,1.108030,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.769Z
B-DEN,Drone2,228,179.475,-28.349,-4.957,-16.896,1.941,1.793,-0.744,-0.000,-0.043155,0.011940,-0.321946,-0.006785,-0.025919,-0.489219,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.777Z
B-DEN,Drone3,228,179.475,33.229,-20.567,-17.576,2.543,0.388,-2.513,0.020,0.000203,-0.000290,0.000929,-0.004335,0.000111,-1.417362,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.791Z
B-DEN,Drone4,228,179.475,-7.475,-6.029,-19.108,2.839,1.356,2.481,0.253,-0.122499,0.223090,1.852337,-0.158785,0.076376,1.244473,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.809Z
B-DEN,Drone5,228,179.475,-20.323,-17.286,-19.852,2.035,1.198,1.646,0.006,-0.000177,0.000184,-0.000680,-0.002761,0.000005,0.941582,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.920Z
B-DEN,Drone6,228,179.475,-19.903,19.918,-20.799,2.827,1.825,-2.159,0.027,0.000051,-0.000403,-0.000087,-0.005334,-0.000062,-0.869244,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.946Z
B-DEN,Drone7,228,179.475,29.411,15.230,-21.900,2.496,-1.518,-1.980,0.070,0.027930,0.004531,0.023209,-0.007958,-0.023574,-2.299065,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.965Z
B-DEN,Drone8,228,179.475,18.797,0.089,-22.788,2.082,1.281,-1.640,0.013,-0.001648,-0.000111,-0.004082,-0.002968,0.000378,-0.906337,EGO,Patrolling,N/A,0,2025-06-20T19:53:48.978Z
B-DEN,Drone9,228,179.475,-26.925,4.039,-23.825,2.538,1.410,-2.110,0.008,-0.001852,0.000344,-0.008651,-0.004192,-0.000827,-0.984129,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.017Z
B-DEN,Drone10,228,179.475,15.950,-24.173,-24.808,2.970,-2.689,1.260,0.017,-0.000211,0.000446,0.001770,-0.005999,0.000629,2.705125,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.064Z
B-DEN,Drone11,228,179.475,4.379,24.185,-25.564,1.914,0.570,1.827,0.008,0.000005,0.000280,0.000024,-0.002493,0.000002,1.268518,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.267Z
B-DEN,Drone12,228,179.475,-22.077,21.208,-26.841,2.761,2.536,-1.092,0.016,-0.010995,0.001051,-0.075951,-0.005705,-0.012900,-0.442914,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.279Z
B-DEN,AttackDrone,228,179.475,33.177,-19.513,-37.089,5.160,4.495,-1.572,-1.986,-1.130188,0.938021,-2.338790,-0.308900,-0.367223,-0.746751,ADV,Roaming,Drone3,0,2025-06-20T19:53:49.305Z
B-DEN,AttackDrone2,228,179.475,-21.257,-18.015,-41.384,5.270,3.428,3.979,-0.434,0.109842,-0.212191,-0.081864,-0.117956,-0.141439,1.615436,ADV,Roaming,Drone5,0,2025-06-20T19:53:49.326Z
B-DEN,AttackDrone3,228,179.475,18.580,0.316,-30.575,5.757,3.078,-4.836,-0.527,-0.473836,-0.137511,0.538709,-0.096389,0.152946,-1.985409,ADV,Roaming,Drone8,0,2025-06-20T19:53:49.402Z
B-DEN,Drone1,229,180.255,-20.990,-15.454,-15.829,3.727,1.640,3.346,0.012,0.005703,0.001455,-0.039891,-0.010144,-0.020225,1.072984,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.584Z
B-DEN,Drone2,229,180.255,-27.363,-5.421,-16.881,1.939,1.706,-0.921,-0.006,-0.015953,0.008314,-0.274111,-0.007660,-0.042228,-0.659699,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.596Z
B-DEN,Drone3,229,180.255,33.446,-21.977,-17.568,2.543,0.389,-2.513,0.011,0.000031,0.000438,0.000934,-0.004187,0.000185,-1.416846,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.621Z
B-DEN,Drone4,229,180.255,-6.621,-4.177,-18.875,3.426,1.315,3.163,-0.058,-0.098490,0.102441,-0.842893,-0.061449,0.008623,1.234929,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.723Z
B-DEN,Drone5,229,180.255,-19.540,-16.210,-19.849,2.035,1.198,1.645,0.004,-0.000071,0.000105,-0.000539,-0.002668,-0.000070,0.941202,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.830Z
B-DEN,Drone6,229,180.255,-18.726,18.526,-20.775,2.827,1.824,-2.159,0.067,0.000071,-0.000467,0.000160,-0.005269,-0.000017,-0.869207,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.836Z
B-DEN,Drone7,229,180.255,28.392,13.960,-21.893,2.507,-1.595,-1.932,0.083,0.022552,-0.000285,0.052168,-0.005215,-0.004585,-2.273361,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.884Z
B-DEN,Drone8,229,180.255,19.681,-1.043,-22.781,2.082,1.281,-1.641,0.008,-0.000708,0.000321,-0.004627,-0.002784,-0.000443,-0.909573,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.948Z
B-DEN,Drone9,229,180.255,-25.954,2.582,-23.801,2.538,1.404,-2.115,0.013,0.000109,0.000229,-0.004860,-0.004352,-0.001367,-0.988948,EGO,Patrolling,N/A,0,2025-06-20T19:53:49.968Z
