ScenarioID,DroneID,Frame,Time,X,Y,Z,Vel,VelX,VelY,VelZ,AngVelX,AngVelY,AngVelZ,Roll,Pitch,Yaw,Role,Intent,Target,IsObserver,TimeStr
A-DEN,Drone9,156,119.592,21.211,11.172,-23.745,2.801,1.301,-2.472,0.199,-0.000268,-0.001376,-0.003220,-0.005133,-0.000874,-1.088978,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.013Z
A-DEN,Drone10,156,119.592,-4.967,-2.356,-24.823,2.851,2.325,-1.649,0.011,-0.014811,0.001413,-0.088596,-0.006116,-0.014838,-0.657266,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.019Z
A-DEN,Drone11,156,119.592,0.678,-32.015,-25.638,2.316,2.128,-0.914,0.016,0.000460,0.000072,0.004077,-0.003631,0.000600,-0.403422,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.021Z
A-DEN,Drone12,156,119.592,21.657,-21.069,-26.930,2.238,-1.548,1.609,-0.159,0.059704,0.049399,0.691085,-0.032153,0.006247,2.380582,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.025Z
A-DEN,AttackDrone,156,119.592,30.000,-24.832,-30.748,1.646,-1.558,0.141,-0.512,-0.485553,-0.368920,-1.789058,-0.506773,0.383117,-1.415845,ADV,Roaming,Drone3,0,2025-06-20T11:33:04.035Z
A-DEN,AttackDrone2,156,119.592,-15.780,-18.480,-31.871,6.374,-2.325,-5.934,-0.099,0.259375,0.004725,-0.133514,0.001424,0.101653,2.370850,ADV,Roaming,Drone5,0,2025-06-20T11:33:04.141Z
A-DEN,AttackDrone3,156,119.592,9.206,-29.202,-31.155,4.512,-4.123,-1.825,0.156,-0.004900,-0.255597,-0.387521,-0.282192,-0.570001,1.178614,ADV,Roaming,Drone8,0,2025-06-20T11:33:04.172Z
A-DEN,Drone1,157,120.304,-31.350,-26.651,-15.920,2.894,1.604,2.391,0.295,0.011703,0.023293,0.023743,-0.017196,-0.040795,0.878837,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.314Z
A-DEN,Drone2,157,120.304,-19.955,-10.306,-16.642,2.833,-0.926,-2.677,0.017,0.000002,-0.000480,-0.000003,-0.005392,0.000006,-1.903716,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.323Z
A-DEN,Drone3,157,120.304,31.083,-26.790,-17.974,1.965,-1.929,0.278,0.248,0.206919,0.158500,-2.437787,-0.114910,-0.160210,-2.717549,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.329Z
A-DEN,Drone4,157,120.304,-4.194,5.499,-18.534,3.295,-2.211,-2.443,0.015,0.000254,0.000415,-0.000314,-0.007159,-0.000308,-2.307077,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.335Z
A-DEN,Drone5,157,120.304,-18.922,-25.800,-19.495,3.458,-1.304,-3.202,0.013,-0.000020,0.005501,-0.000021,-0.007777,0.000025,-1.957424,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.424Z
A-DEN,Drone6,157,120.304,-19.274,5.510,-20.658,2.439,-2.438,0.078,0.038,0.000406,-0.000134,-0.049460,-0.004314,-0.012308,3.070722,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.431Z
A-DEN,Drone7,157,120.304,-12.362,0.938,-21.697,3.672,-1.185,-3.476,0.010,0.001494,0.000327,0.006572,-0.008870,0.001347,-1.896529,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.447Z
A-DEN,Drone8,157,120.304,9.855,-30.085,-22.641,3.454,-2.997,-1.718,0.024,0.004854,0.000312,0.010291,-0.008026,-0.000120,-2.621320,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.457Z
A-DEN,Drone9,157,120.304,21.660,10.318,-23.729,2.795,1.298,-2.475,0.015,0.000348,-0.000052,-0.001843,-0.005270,-0.000807,-1.089853,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.537Z
A-DEN,Drone10,157,120.304,-4.088,-2.993,-24.820,2.851,2.289,-1.699,0.019,-0.002034,0.000773,-0.061867,-0.006073,-0.017515,-0.686317,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.583Z
A-DEN,Drone11,157,120.304,1.502,-32.368,-25.633,2.316,2.129,-0.911,0.011,-0.000018,0.000431,0.002694,-0.003499,0.000677,-0.402108,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.595Z
A-DEN,Drone12,157,120.304,20.996,-20.398,-26.933,2.310,-1.653,1.613,-0.016,0.037701,0.024686,0.020083,-0.019903,0.025344,2.498179,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.682Z
A-DEN,AttackDrone,157,120.304,29.445,-24.871,-30.842,1.335,-1.325,0.053,-0.157,-0.406565,0.129972,-2.336576,0.078684,-0.215749,-2.249463,ADV,Roaming,Drone3,0,2025-06-20T11:33:04.694Z
A-DEN,AttackDrone2,157,120.304,-16.754,-20.731,-31.873,4.697,-2.185,-4.152,-0.210,-0.488877,-0.066069,-1.766379,-0.553439,-0.400567,2.005333,ADV,Roaming,Drone5,0,2025-06-20T11:33:04.793Z
A-DEN,AttackDrone3,157,120.304,7.846,-29.793,-31.017,2.420,-2.359,-0.536,0.067,0.202756,0.135088,1.383595,-0.374019,-0.208209,1.495360,ADV,Roaming,Drone8,0,2025-06-20T11:33:04.805Z
A-DEN,Drone1,158,120.949,-30.634,-25.657,-15.926,2.907,1.763,2.311,0.056,-0.006146,0.004095,-0.151102,-0.012730,-0.036520,0.838107,EGO,Patrolling,N/A,0,2025-06-20T11:33:04.959Z
A-DEN,Drone2,158,120.949,-20.366,-11.495,-16.637,2.833,-0.926,-2.678,0.010,-0.000016,0.000256,-0.000031,-0.005380,0.000003,-1.903717,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.000Z
A-DEN,Drone3,158,120.949,30.056,-26.580,-17.802,2.568,-2.467,0.599,0.387,0.018605,0.171184,-0.908150,-0.099852,0.000434,2.627348,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.107Z
A-DEN,Drone4,158,120.949,-5.348,4.224,-18.511,3.295,-2.212,-2.442,0.019,0.000321,0.000104,0.000273,-0.007225,-0.000153,-2.307071,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.166Z
A-DEN,Drone5,158,120.949,-19.616,-27.505,-19.489,3.412,-1.286,-3.160,0.002,0.000083,0.260934,0.000235,0.027225,0.000036,-1.957379,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.184Z
A-DEN,Drone6,158,120.949,-20.728,5.577,-20.629,2.439,-2.435,0.144,0.026,0.008267,0.000355,-0.012519,-0.004304,-0.009538,3.052544,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.312Z
A-DEN,Drone7,158,120.949,-13.060,-1.117,-21.673,3.672,-1.176,-3.479,0.017,-0.000454,0.000094,0.003272,-0.009005,0.001594,-1.893559,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.337Z
A-DEN,Drone8,158,120.949,7.967,-31.168,-22.604,3.454,-2.993,-1.723,0.056,0.001600,-0.000949,0.009109,-0.007945,0.001951,-2.614874,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.392Z
A-DEN,Drone9,158,120.949,22.480,8.751,-23.722,2.795,1.295,-2.477,0.009,0.000687,0.000319,0.000340,-0.005111,-0.000445,-1.090278,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.471Z
A-DEN,Drone10,158,120.949,-2.625,-4.122,-24.797,2.851,2.227,-1.781,0.011,0.012431,0.001134,-0.010706,-0.005961,-0.012986,-0.709489,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.510Z
A-DEN,Drone11,158,120.949,2.895,-32.963,-25.608,2.316,2.131,-0.908,0.014,-0.000486,0.000325,0.000509,-0.003599,0.000488,-0.401072,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.524Z
A-DEN,Drone12,158,120.949,19.904,-19.422,-26.933,2.356,-1.829,1.484,-0.042,-0.001050,0.012465,0.207471,-0.011515,0.037030,2.563760,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.529Z
A-DEN,AttackDrone,158,120.949,28.442,-24.504,-30.696,2.295,-1.936,1.128,0.499,0.083176,0.196251,-2.290251,-0.155056,-0.087290,2.567482,ADV,Roaming,Drone3,0,2025-06-20T11:33:05.625Z
A-DEN,AttackDrone2,158,120.949,-17.671,-21.841,-32.195,0.815,-0.643,0.147,-0.478,-0.094965,0.489874,0.344761,-0.425281,0.019183,1.070964,ADV,Roaming,Drone5,0,2025-06-20T11:33:05.685Z
A-DEN,AttackDrone3,158,120.949,6.863,-29.422,-31.247,1.702,-1.107,1.293,-0.018,0.191856,0.233809,-0.515436,-0.160078,-0.164597,1.739067,ADV,Roaming,Drone8,0,2025-06-20T11:33:05.697Z
A-DEN,Drone1,159,121.835,-29.579,-24.361,-15.903,2.926,1.906,2.220,-0.012,0.031856,0.006593,0.030045,-0.009355,-0.020507,0.801289,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.855Z
A-DEN,Drone2,159,121.835,-20.890,-13.013,-16.632,2.833,-0.926,-2.678,0.007,-0.000011,0.000244,-0.000058,-0.005227,-0.000005,-1.903745,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.864Z
A-DEN,Drone3,159,121.835,28.551,-26.187,-17.770,2.929,-2.823,0.748,-0.217,0.056090,0.066641,0.966024,-0.043107,0.008931,2.840781,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.960Z
A-DEN,Drone4,159,121.835,-6.636,2.803,-18.487,3.295,-2.212,-2.442,0.033,0.000188,0.003820,0.000547,-0.007176,0.000008,-2.306810,EGO,Patrolling,N/A,0,2025-06-20T11:33:05.993Z
A-DEN,Drone5,159,121.835,-20.173,-29.043,-19.656,1.459,-0.066,-1.325,-0.609,-0.199636,-0.146761,1.710183,0.410082,0.315143,-1.504378,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.052Z
A-DEN,Drone6,159,121.835,-21.991,5.662,-20.602,2.439,-2.433,0.181,0.027,0.009665,0.000153,0.010695,-0.004139,-0.004755,3.052648,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.075Z
A-DEN,Drone7,159,121.835,-13.666,-2.912,-21.666,3.672,-1.170,-3.481,0.010,-0.001265,0.000326,0.000268,-0.008866,0.001111,-1.892674,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.089Z
A-DEN,Drone8,159,121.835,6.415,-32.065,-22.591,3.455,-2.988,-1.733,0.018,-0.000539,0.000687,0.004785,-0.007854,0.002162,-2.611204,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.149Z
A-DEN,Drone9,159,121.835,23.195,7.384,-23.700,2.795,1.293,-2.477,0.017,0.000554,-0.000310,0.001183,-0.005251,-0.000093,-1.089803,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.256Z
A-DEN,Drone10,159,121.835,-1.492,-5.046,-24.775,2.852,2.197,-1.819,0.020,0.013964,0.000137,0.015897,-0.005733,-0.006069,-0.707300,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.303Z
A-DEN,Drone11,159,121.835,3.995,-33.431,-25.585,2.316,2.131,-0.906,0.055,-0.000532,-0.001035,-0.000763,-0.003544,0.000226,-0.401172,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.317Z
A-DEN,Drone12,159,121.835,18.841,-18.629,-26.922,2.372,-1.956,1.342,-0.013,-0.024148,0.007763,0.034698,-0.008973,0.028637,2.638566,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.386Z
A-DEN,AttackDrone,159,121.835,27.238,-23.667,-30.341,2.885,-2.235,1.729,0.585,0.054076,0.113757,0.835266,-0.081160,-0.014243,2.258752,ADV,Roaming,Drone3,0,2025-06-20T11:33:06.400Z
A-DEN,AttackDrone2,159,121.835,-17.824,-21.429,-32.205,1.392,-0.032,1.307,0.478,0.069666,0.304319,0.152142,-0.203448,-0.069190,1.378620,ADV,Roaming,Drone5,0,2025-06-20T11:33:06.479Z
A-DEN,AttackDrone3,159,121.835,6.396,-28.509,-31.079,2.066,-0.617,1.907,0.503,0.106411,0.117955,0.151196,-0.078254,-0.066581,1.600770,ADV,Roaming,Drone8,0,2025-06-20T11:33:06.523Z
A-DEN,Drone1,160,122.660,-28.313,-22.932,-15.876,2.937,1.966,2.182,0.008,0.025010,0.002205,0.051730,-0.006865,-0.001825,0.835510,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.694Z
A-DEN,Drone2,160,122.660,-21.485,-14.732,-16.610,2.833,-0.926,-2.677,0.014,0.000009,-0.000027,0.000043,-0.005429,-0.000002,-1.903754,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.707Z
A-DEN,Drone3,160,122.660,26.618,-25.713,-17.799,3.062,-2.992,0.642,-0.094,0.019121,0.023113,-0.088608,-0.020806,0.031262,3.028859,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.767Z
A-DEN,Drone4,160,122.660,-8.009,1.287,-18.477,3.214,-2.157,-2.382,-0.018,0.000265,0.534173,0.000529,0.057018,0.000085,-2.306587,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.814Z
A-DEN,Drone5,160,122.660,-19.704,-29.069,-20.191,1.525,1.318,0.706,-0.298,-0.340728,0.116602,2.411362,-0.077186,0.296210,-0.330661,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.824Z
A-DEN,Drone6,160,122.660,-23.465,5.777,-20.573,2.440,-2.432,0.194,0.024,0.006810,0.000248,0.021505,-0.004018,0.000274,3.063315,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.897Z
A-DEN,Drone7,160,122.660,-14.422,-5.168,-21.641,3.672,-1.166,-3.482,0.016,-0.001221,0.000150,-0.001824,-0.008991,0.000262,-1.893291,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.951Z
A-DEN,Drone8,160,122.660,4.588,-33.128,-22.563,3.454,-2.982,-1.742,0.020,-0.001802,0.000442,-0.000113,-0.007790,0.001362,-2.609865,EGO,Patrolling,N/A,0,2025-06-20T11:33:06.973Z
A-DEN,Drone9,160,122.660,23.901,6.031,-23.693,2.795,1.294,-2.477,0.010,0.000294,0.000317,0.001220,-0.005162,0.000135,-1.089134,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.049Z
A-DEN,Drone10,160,122.660,-0.072,-6.230,-24.766,2.853,2.189,-1.829,0.011,0.008778,0.000507,0.028051,-0.005389,0.001455,-0.691884,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.120Z
A-DEN,Drone11,160,122.660,5.364,-34.012,-25.574,2.317,2.132,-0.906,0.012,-0.000339,0.000482,-0.001420,-0.003545,-0.000068,-0.401948,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.128Z
A-DEN,Drone12,160,122.660,17.648,-17.861,-26.908,2.383,-2.033,1.245,0.005,-0.027550,0.003564,-0.035599,-0.005794,0.012695,2.629969,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.141Z
A-DEN,AttackDrone,160,122.660,25.690,-22.426,-30.079,3.153,-2.439,1.949,0.440,0.069076,0.033623,-0.023190,-0.031795,0.014618,2.554419,ADV,Roaming,Drone3,0,2025-06-20T11:33:07.239Z
A-DEN,AttackDrone2,160,122.660,-17.680,-20.306,-31.727,2.221,0.424,2.004,0.857,0.010673,0.113477,-0.138124,-0.080820,-0.028091,1.242474,ADV,Roaming,Drone5,0,2025-06-20T11:33:07.249Z
A-DEN,AttackDrone3,160,122.660,6.104,-27.252,-30.724,2.320,-0.395,2.196,0.635,0.070325,0.039417,0.101566,-0.030286,-0.019548,1.705099,ADV,Roaming,Drone8,0,2025-06-20T11:33:07.257Z
A-DEN,Drone1,161,123.398,-27.259,-21.758,-15.873,2.940,1.954,2.197,0.005,0.011866,0.001236,0.056521,-0.006063,0.008022,0.864675,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.394Z
A-DEN,Drone2,161,123.398,-21.996,-16.210,-16.604,2.833,-0.926,-2.678,0.009,0.000028,0.000281,-0.000036,-0.005311,-0.000003,-1.903755,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.442Z
A-DEN,Drone3,161,123.398,25.047,-25.421,-17.779,3.099,-3.062,0.478,-0.047,-0.013576,0.012456,0.134174,-0.013510,0.032232,3.049734,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.465Z
A-DEN,Drone4,161,123.398,-9.056,0.288,-18.734,1.912,-1.610,-0.635,-0.813,0.121969,-0.078951,-1.575799,0.232284,-0.324558,-2.626651,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.569Z
A-DEN,Drone5,161,123.398,-18.726,-28.342,-20.053,2.529,1.861,1.622,0.549,-0.019756,0.194295,0.969139,-0.135696,0.008015,0.997967,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.654Z
A-DEN,Drone6,161,123.398,-24.851,5.885,-20.536,2.440,-2.433,0.184,0.026,0.002406,-0.000030,0.018582,-0.004167,0.002814,3.075203,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.674Z
A-DEN,Drone7,161,123.398,-15.048,-7.038,-21.635,3.672,-1.166,-3.482,0.010,-0.000707,0.000311,-0.002174,-0.008838,-0.000264,-1.894416,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.686Z
A-DEN,Drone8,161,123.398,2.961,-34.081,-22.523,3.454,-2.980,-1.746,0.024,-0.001685,0.000440,-0.002549,-0.008023,0.000393,-2.610679,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.790Z
A-DEN,Drone9,161,123.398,24.705,4.493,-23.672,2.795,1.295,-2.476,0.022,0.000011,-0.000645,0.000876,-0.005218,0.000233,-1.088437,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.859Z
A-DEN,Drone10,161,123.398,1.034,-7.150,-24.744,2.853,2.199,-1.817,0.017,0.003268,-0.000032,0.022828,-0.005522,0.004350,-0.678652,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.866Z
A-DEN,Drone11,161,123.398,6.425,-34.463,-25.550,2.316,2.132,-0.906,0.024,-0.000072,-0.000779,-0.001153,-0.003606,-0.000182,-0.402608,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.875Z
A-DEN,Drone12,161,123.398,16.574,-17.216,-26.890,2.389,-2.054,1.221,0.016,-0.019941,0.001014,-0.058208,-0.004563,0.000188,2.605387,EGO,Patrolling,N/A,0,2025-06-20T11:33:07.919Z
A-DEN,AttackDrone,161,123.398,24.556,-21.552,-29.847,3.265,-2.563,1.898,0.699,0.036182,0.021815,0.159785,-0.019410,0.036462,2.571434,ADV,Roaming,Drone3,0,2025-06-20T11:33:07.932Z
A-DEN,AttackDrone2,161,123.398,-17.432,-19.313,-31.318,2.456,0.624,2.210,0.871,-0.006813,0.053640,-0.048252,-0.044054,-0.025590,1.217245,ADV,Roaming,Drone5,0,2025-06-20T11:33:07.961Z
A-DEN,AttackDrone3,161,123.398,5.927,-26.207,-30.423,2.409,-0.382,2.287,0.652,0.054688,0.019195,0.159753,-0.017128,0.007377,1.756345,ADV,Roaming,Drone8,0,2025-06-20T11:33:07.973Z
A-DEN,Drone1,162,124.102,-26.404,-20.783,-15.853,2.941,1.922,2.226,0.013,0.001541,0.000603,0.041339,-0.006159,0.010828,0.887033,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.130Z
A-DEN,Drone2,162,124.102,-22.437,-17.487,-16.600,2.833,-0.926,-2.677,0.006,-0.000006,0.000218,0.000050,-0.005190,0.000004,-1.903728,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.230Z
A-DEN,Drone3,162,124.102,23.550,-25.221,-17.753,3.117,-3.098,0.348,-0.012,-0.026697,0.007116,0.007769,-0.010658,0.021924,3.089764,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.239Z
A-DEN,Drone4,162,124.102,-9.663,0.349,-19.088,1.642,-1.481,0.633,-0.318,0.282416,0.063689,-2.299841,-0.036225,-0.291196,2.900967,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.259Z
A-DEN,Drone5,162,124.102,-17.970,-27.649,-19.866,2.873,2.081,1.980,0.037,-0.052085,0.131580,-0.871568,-0.075409,-0.000546,0.943987,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.287Z
A-DEN,Drone6,162,124.102,-25.823,5.956,-20.528,2.441,-2.434,0.172,0.017,-0.000055,0.000865,0.012484,-0.003946,0.003233,3.081451,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.329Z
A-DEN,Drone7,162,124.102,-15.531,-8.480,-21.613,3.672,-1.167,-3.482,0.019,-0.000226,-0.000084,-0.001674,-0.009001,-0.000451,-1.895226,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.380Z
A-DEN,Drone8,162,124.102,1.745,-34.793,-22.515,3.454,-2.980,-1.747,0.016,-0.001226,0.000699,-0.003247,-0.007760,-0.000203,-2.611892,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.390Z
A-DEN,Drone9,162,124.102,25.179,3.587,-23.666,2.795,1.296,-2.476,0.012,-0.000110,0.000250,0.000444,-0.005242,0.000213,-1.088197,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.495Z
A-DEN,Drone10,162,124.102,1.880,-7.845,-24.738,2.853,2.211,-1.804,0.012,-0.000429,0.000434,0.014905,-0.005447,0.004793,-0.671378,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.502Z
A-DEN,Drone11,162,124.102,7.257,-34.817,-25.543,2.317,2.132,-0.907,0.013,0.000037,0.000414,-0.000467,-0.003601,-0.000179,-0.402913,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.513Z
A-DEN,Drone12,162,124.102,15.828,-16.771,-26.885,2.391,-2.050,1.231,0.010,-0.012669,0.001063,-0.063274,-0.004231,-0.005646,2.582814,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.520Z
A-DEN,AttackDrone,162,124.102,23.476,-20.796,-29.612,3.302,-2.680,1.785,0.729,-0.000817,0.011965,0.163736,-0.016215,0.040035,2.651210,ADV,Roaming,Drone3,0,2025-06-20T11:33:08.605Z
A-DEN,AttackDrone2,162,124.102,-17.140,-18.365,-30.943,2.595,0.757,2.293,0.953,0.046237,0.041291,0.008323,-0.025278,-0.016434,1.190664,ADV,Roaming,Drone5,0,2025-06-20T11:33:08.650Z
A-DEN,AttackDrone3,162,124.102,5.752,-25.239,-30.151,2.444,-0.465,2.313,0.638,0.054806,0.011892,0.283341,-0.012674,0.028803,1.850727,ADV,Roaming,Drone8,0,2025-06-20T11:33:08.660Z
A-DEN,Drone1,163,124.795,-25.547,-19.775,-15.848,2.941,1.887,2.256,0.009,-0.005449,0.000790,0.016840,-0.005950,0.009740,0.900018,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.800Z
A-DEN,Drone2,163,124.795,-22.810,-18.563,-16.580,2.833,-0.926,-2.677,0.015,0.000001,-0.000245,0.000005,-0.005418,0.000005,-1.903724,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.816Z
A-DEN,Drone3,163,124.795,22.086,-25.075,-17.728,3.127,-3.115,0.277,0.010,-0.026772,0.003166,-0.046862,-0.008365,0.009440,3.074694,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.934Z
A-DEN,Drone4,163,124.795,-10.324,0.869,-19.063,2.060,-1.347,1.530,0.294,0.087623,0.207486,-1.340227,-0.148718,-0.073617,1.870583,EGO,Patrolling,N/A,0,2025-06-20T11:33:08.958Z
A-DEN,Drone5,163,124.795,-16.907,-26.635,-19.851,3.105,2.268,2.120,-0.074,-0.071185,0.048341,-0.190763,-0.038763,-0.018318,0.632042,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.027Z
A-DEN,Drone6,163,124.795,-26.984,6.035,-20.503,2.440,-2.435,0.157,0.020,-0.001995,0.000390,0.004623,-0.003919,0.002694,3.085502,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.040Z
A-DEN,Drone7,163,124.795,-16.056,-10.046,-21.606,3.672,-1.169,-3.481,0.012,0.000154,0.000315,-0.000876,-0.008913,-0.000460,-1.895799,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.064Z
A-DEN,Drone8,163,124.795,0.278,-35.652,-22.480,3.454,-2.981,-1.745,0.022,-0.000467,0.017832,-0.002541,-0.006454,-0.000585,-2.613370,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.153Z
A-DEN,Drone9,163,124.795,25.778,2.443,-23.662,2.795,1.296,-2.476,0.009,-0.000189,0.000314,-0.000005,-0.005099,0.000143,-1.088103,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.174Z
A-DEN,Drone10,163,124.795,2.965,-8.723,-24.718,2.853,2.224,-1.787,0.034,-0.003421,-0.000753,0.004522,-0.005446,0.003849,-0.666698,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.237Z
A-DEN,Drone11,163,124.795,8.299,-35.261,-25.528,2.319,2.131,-0.907,0.128,0.000202,0.000377,-0.000047,-0.003439,-0.000130,-0.403067,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.252Z
A-DEN,Drone12,163,124.795,14.818,-16.155,-26.870,2.394,-2.031,1.263,0.102,-0.003351,-0.000202,-0.045409,-0.004073,-0.009319,2.555079,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.259Z
A-DEN,AttackDrone,163,124.795,22.260,-20.034,-29.353,3.327,-2.783,1.659,0.755,0.699310,0.606092,0.009565,-0.010574,0.034200,2.685395,ADV,Attack,Drone3,0,2025-06-20T11:33:09.271Z
A-DEN,AttackDrone2,163,124.795,-16.752,-17.226,-30.433,2.690,0.807,2.296,1.146,-0.855312,2.544359,0.548731,0.133809,-0.067934,1.264513,ADV,Attack,Drone5,0,2025-06-20T11:33:09.372Z
A-DEN,AttackDrone3,163,124.795,5.473,-24.108,-29.969,2.308,-0.726,2.191,0.029,2.271167,2.425249,0.550252,0.150653,0.227428,2.048428,ADV,Attack,Drone8,0,2025-06-20T11:33:09.384Z
A-DEN,Drone1,164,125.516,-24.616,-18.644,-15.824,2.942,1.857,2.282,0.015,-0.008762,0.000427,-0.002240,-0.006005,0.006047,0.903317,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.502Z
A-DEN,Drone2,164,125.516,-23.282,-19.929,-16.574,2.833,-0.926,-2.678,0.009,-0.000023,0.000282,-0.000032,-0.005347,0.000000,-1.903725,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.539Z
A-DEN,Drone3,164,125.516,20.692,-24.957,-17.706,3.136,-3.120,0.260,0.173,-0.019066,0.002015,-0.043792,-0.007284,-0.000912,3.054843,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.595Z
A-DEN,Drone4,164,125.516,-10.949,1.754,-18.903,2.444,-1.246,2.103,0.007,0.088813,0.120394,0.817598,-0.072364,-0.035080,1.891081,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.685Z
A-DEN,Drone5,164,125.516,-15.719,-25.577,-19.831,3.199,2.449,2.053,0.151,-0.045776,0.018157,-0.116553,-0.022878,-0.046008,0.603053,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.712Z
A-DEN,Drone6,164,125.516,-28.232,6.112,-20.475,2.431,-2.427,0.145,0.021,0.001201,0.049017,0.009193,0.003720,0.002253,3.087508,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.764Z
A-DEN,Drone7,164,125.516,-16.685,-11.915,-21.583,3.672,-1.171,-3.480,0.027,0.000388,-0.000430,-0.000025,-0.008997,-0.000307,-1.896029,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.808Z
A-DEN,Drone8,164,125.516,-1.206,-36.520,-22.473,3.361,-2.902,-1.694,-0.033,-0.004520,0.697389,-0.010776,0.069493,-0.001368,-2.615455,EGO,Patrolling,N/A,0,2025-06-20T11:33:09.829Z
